,SourceFile,Directory,FileName,Rings_visible,Rings_comb,Flag,comments,Molt,Score,Date
1746,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5690.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5690.JPG,1,RGGL,0,,1,5,08/12/2023
1747,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5712.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5712.JPG,1,RBBR,0,,1,6,08/12/2023
1748,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5714.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5714.JPG,1,RBBR,0,,1,6,08/12/2023
1749,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5719.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5719.JPG,1,RROB_L,0,metal on left,1,3,04/02/2024
1750,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5720.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5720.JPG,1,RBBR,0,,1,4,04/02/2024
1751,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5724.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5724.JPG,1,RROB_L,0,metal on left,1,3,04/02/2024
1752,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5738.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5738.JPG,1,RRYY,0,,1,4,08/12/2023
1753,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5762.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5762.JPG,1,RRRR,0,,1,3,04/02/2024
1754,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5770.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5770.JPG,1,RLBY_F,1,,1,3,04/02/2024
1755,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant/IMG_5786.JPG,E:/Dotterel Observations/2024/February/2024_02_04 Dot ob with Grant,IMG_5786.JPG,1,RRBY,0,,1,5,04/02/2024
1756,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5809.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5809.JPG,1,RGWG,0,,1,6,08/12/2023
1757,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5825.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5825.JPG,1,RGWG,0,,1,6,08/12/2023
1758,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5833.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5833.JPG,1,RGWO,0,,0,NA,08/12/2023
1759,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5834.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5834.JPG,1,RROW,0,,1,5,08/12/2023
1760,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5836.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5836.JPG,1,RYLY,0,,1,5,08/12/2023
1761,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5840.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5840.JPG,1,RBYW,0,,0,NA,08/12/2023
1762,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5856.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5856.JPG,1,RBRL,0,,1,4,08/12/2023
1763,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial/IMG_5860.JPG,E:/Dotterel Observations/2023/December/2023_12_08 Ob CG to Aerial,IMG_5860.JPG,1,RBRL,0,,1,4,08/12/2023
1764,E:/Dotterel Observations/2024/February/2024_02_06 Dot chick terns and krill/IMG_5863.JPG,E:/Dotterel Observations/2024/February/2024_02_06 Dot chick terns and krill,IMG_5863.JPG,1,RRBY,0,,1,5,06/02/2024
1765,E:/Dotterel Observations/2024/February/2024_02_06 Dot chick terns and krill/IMG_5871.JPG,E:/Dotterel Observations/2024/February/2024_02_06 Dot chick terns and krill,IMG_5871.JPG,1,RWLB,0,,0,NA,06/02/2024
1766,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots/IMG_5881.JPG,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots,IMG_5881.JPG,1,RRBG,0,,1,6,09/12/2023
1767,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots/IMG_5885.JPG,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots,IMG_5885.JPG,1,RRGO,0,,1,6,09/12/2023
1768,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots/IMG_5890.JPG,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots,IMG_5890.JPG,1,RBBR,0,,1,6,09/12/2023
1769,E:/Dotterel Observations/2024/February/2024_02_06 Dot chick terns and krill/IMG_5891.JPG,E:/Dotterel Observations/2024/February/2024_02_06 Dot chick terns and krill,IMG_5891.JPG,1,RRBY,0,,1,5,06/02/2024
1770,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots/IMG_5905.JPG,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots,IMG_5905.JPG,1,RWRR,0,,1,5,09/12/2023
1771,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots/IMG_5927.JPG,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots,IMG_5927.JPG,1,RRGB,0,,1,6,09/12/2023
1772,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots/IMG_5935.JPG,E:/Dotterel Observations/2023/December/2023_12_09 Cam pickup dots,IMG_5935.JPG,1,RRGB,0,,1,6,09/12/2023
1773,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_5949.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_5949.JPG,1,RGWW,0,,1,4,11/12/2023
1774,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_5950.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_5950.JPG,1,RBOO,0,,1,6,11/12/2023
1775,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_5986.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_5986.JPG,1,RROB_L,0,metal on left,0,NA,11/12/2023
1776,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_5990.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_5990.JPG,1,RYRB,0,,1,5,11/12/2023
1777,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6001.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6001.JPG,1,RGWO,0,,1,5,11/12/2023
1778,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6007.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6007.JPG,1,RROB_L,0,metal on left,1,5,11/12/2023
1779,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6055.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6055.JPG,1,RBGB,0,,1,5,11/12/2023
1780,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6061.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6061.JPG,1,RWBB,0,,1,4,11/12/2023
1781,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6075.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6075.JPG,1,RWBG,0,,1,6,11/12/2023
1782,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6093.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6093.JPG,1,RWWB,0,,1,5,11/12/2023
1783,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6095.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6095.JPG,1,RROB_R,0,metal on right,1,6,11/12/2023
1784,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6102.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6102.JPG,1,RWRR,0,,1,5,11/12/2023
1785,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6121.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6121.JPG,1,RGGY,0,,1,5,11/12/2023
1786,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6129.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6129.JPG,1,RRGO,0,,1,6,11/12/2023
1787,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6149.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6149.JPG,1,RGGY,0,,0,NA,11/12/2023
1788,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6151.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6151.JPG,1,RRBG,0,,1,6,11/12/2023
1789,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6157.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6157.JPG,1,RBBR,0,,1,6,11/12/2023
1790,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6158.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6158.JPG,1,RGGL,0,,1,4,11/12/2023
1791,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6164.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6164.JPG,1,RLBY_F,1,,1,6,11/12/2023
1792,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6191.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6191.JPG,1,RRYY_F,1,,1,4,11/12/2023
1793,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6202.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6202.JPG,1,RYLR,0,,1,5,11/12/2023
1794,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6217.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6217.JPG,1,RGBR,0,,1,6,11/12/2023
1795,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6221.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6221.JPG,1,RGBR,0,,1,6,11/12/2023
1796,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6232.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6232.JPG,1,RGWG,0,,1,6,11/12/2023
1797,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6253.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6253.JPG,1,RYLR,0,,1,5,11/12/2023
1798,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6261.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6261.JPG,1,RGWB,0,,1,6,11/12/2023
1799,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6263.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6263.JPG,1,RROW,0,,0,NA,11/12/2023
1800,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6266.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6266.JPG,1,RBWY,0,,1,4,11/12/2023
1801,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6274.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6274.JPG,1,RYLY,0,,1,5,11/12/2023
1802,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6291.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6291.JPG,1,RRRB,0,,1,6,11/12/2023
1803,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6303.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6303.JPG,1,RBWW,0,,1,3,11/12/2023
1804,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6304.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6304.JPG,1,RBWW,0,,1,3,11/12/2023
1805,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6306.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6306.JPG,1,RRRB,0,,1,6,11/12/2023
1806,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6330.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6330.JPG,1,RWLY,0,,1,5,11/12/2023
1807,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial/IMG_6334.JPG,E:/Dotterel Observations/2023/December/2023_12_11 Dot ob CG to Aerial,IMG_6334.JPG,1,RBRL,0,,1,4,11/12/2023
1808,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6352.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6352.JPG,1,RGWW,0,,1,4,20/12/2023
1809,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6370.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6370.JPG,1,RGWB,0,,1,5,20/12/2023
1810,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6398.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6398.JPG,1,RYRB,0,,1,4,20/12/2023
1811,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6418.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6418.JPG,1,RBGB,0,,1,5,20/12/2023
1812,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6423.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6423.JPG,1,RBGB,0,,1,5,20/12/2023
1813,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6459.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6459.JPG,1,RWBG,0,,1,4,20/12/2023
1814,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6477.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6477.JPG,1,RROB_R,0,metal on right,1,6,20/12/2023
1815,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6482.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6482.JPG,1,RWWB,0,,1,5,20/12/2023
1816,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6502.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6502.JPG,1,RRGB,0,,0,NA,20/12/2023
1817,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6503.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6503.JPG,1,RWRR,0,,1,5,20/12/2023
1818,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6546.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6546.JPG,1,RBBR,0,,1,6,20/12/2023
1819,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6557.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6557.JPG,1,RGGL,0,,1,4,20/12/2023
1820,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6584.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6584.JPG,1,RRBG,0,,1,6,12/02/2024
1821,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6589.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6589.JPG,1,RBWR,0,,1,4,12/02/2024
1822,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6603.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6603.JPG,1,RWLG,0,,1,2,12/02/2024
1823,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6614.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6614.JPG,1,RRBY,0,,1,6,20/12/2023
1824,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6616.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6616.JPG,1,RRLB,0,,1,3,12/02/2024
1825,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6619.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6619.JPG,1,RBWR,0,,1,4,12/02/2024
1826,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6620.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6620.JPG,1,RBBR,0,,1,4,12/02/2024
1827,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6626.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6626.JPG,1,RWRR,0,,1,1,12/02/2024
1828,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6629.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6629.JPG,1,RBBR,0,,1,4,12/02/2024
1829,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6632.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6632.JPG,1,RGOW,0,,1,2,12/02/2024
1830,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6643.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6643.JPG,1,RYLR,0,,1,5,20/12/2023
1831,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6644.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6644.JPG,1,RGBR,0,,1,6,20/12/2023
1832,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6659.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6659.JPG,1,RWBG,0,,1,3,12/02/2024
1833,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6670.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6670.JPG,1,RRLB,0,,1,3,12/02/2024
1834,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6672.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6672.JPG,1,RRLB,0,,1,3,12/02/2024
1835,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6696.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6696.JPG,1,RRBY,0,,1,5,12/02/2024
1836,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6703.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6703.JPG,1,RROW,0,,1,5,20/12/2023
1837,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6709.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6709.JPG,1,RBYW,0,,1,2,12/02/2024
1838,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6713.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6713.JPG,1,RBYW,0,,1,2,12/02/2024
1839,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6716.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6716.JPG,1,RBWY,0,,1,4,20/12/2023
1840,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6716.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6716.JPG,1,RYBR_F,1,,1,4,12/02/2024
1841,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6719.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6719.JPG,1,RBOY,0,,1,4,20/12/2023
1842,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6730.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6730.JPG,1,RYBR_F,1,,1,4,12/02/2024
1843,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6740.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6740.JPG,1,RBYW,0,,1,2,12/02/2024
1844,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6741.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6741.JPG,1,RRLB,0,,1,3,12/02/2024
1845,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6744.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6744.JPG,1,RGOB,0,,1,5,20/12/2023
1846,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6744.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6744.JPG,1,RWBG,0,,1,6,12/02/2024
1847,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6754.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6754.JPG,1,RRGO,0,,1,3,12/02/2024
1848,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6760.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6760.JPG,1,RBOR,0,,1,2,12/02/2024
1849,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB/IMG_6769.JPG,E:/Dotterel Observations/2024/February/2024_02_12 Dot ob SB,IMG_6769.JPG,1,RLBY_F,1,,1,3,12/02/2024
1850,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6774.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6774.JPG,1,RBRL,0,,0,NA,20/12/2023
1851,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6778.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6778.JPG,1,RGWG,0,,1,5,20/12/2023
1852,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6805.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6805.JPG,1,RRRB,0,,1,6,20/12/2023
1395,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves/IMG_9737.JPG,E:/Dotterel Observations/2023/March/2023_03_15 Dot ob Pohowera to Caves,IMG_9737.JPG,1,RBBY,0,,1,1,15/03/2023
1854,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6809.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6809.JPG,1,RRRB,0,,1,6,20/12/2023
1855,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6823.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6823.JPG,1,RWLY,0,,1,5,20/12/2023
1856,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6828.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6828.JPG,1,RBWY,0,,1,4,20/12/2023
1853,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6806.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6806.JPG,1,RBBY,0,,0,NA,20/12/2023
1858,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6837.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6837.JPG,1,RBWY,0,,1,4,20/12/2023
1859,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6842.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6842.JPG,1,RWLY,0,,1,5,20/12/2023
1860,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial/IMG_6886.JPG,E:/Dotterel Observations/2023/December/2023_12_20 Dot ob CG to Aerial,IMG_6886.JPG,1,RLYY,0,,1,6,20/12/2023
